Student_ID,Age,Hours_Studied,Attendance,Sleep_Hours,Stress_Level,Screen_Time,Previous_GPA,Diet_Quality,Internet_Quality,Tutoring_Sessions_Per_Week,Family_Income_Level,Exam_Anxiety_Score,Final_Score,Gender_Female,Gender_Male,Gender_Non-Binary,Part_Time_Job_No,Part_Time_Job_Yes,Study_Method_Hybrid,Study_Method_Offline,Study_Method_Online,Extracurricular_No,Extracurricular_Yes,Work_Life_Balance
STU06576,21,0.3572621035058431,0.7865961199294533,7.8,0.23333333333333334,0.4065934065934066,3.56,0,2,2,2,3.4,0.9549047557340936,False,True,False,False,True,False,True,False,False,True,6.05
STU06577,24,0.835559265442404,0.5573192239858908,6.7,0.36666666666666664,0.2197802197802198,2.56,1,2,2,1,4.3,0.8231177918880394,True,False,False,True,False,False,False,True,True,False,8.365
STU06578,20,0.666110183639399,0.8677248677248677,5.5,0.4333333333333334,0.1208791208791209,2.79,0,3,3,1,4.4,0.9516651548529221,True,False,False,True,False,True,False,False,True,False,6.75
STU06579,23,0.4674457429048414,0.7107583774250441,5.3,0.6222222222222222,0.4285714285714286,3.04,0,1,0,1,6.3,0.7974601529091615,True,False,False,False,True,False,False,True,True,False,5.46
STU06580,20,0.4791318864774624,0.6596119929453264,7.6,0.6777777777777776,0.46153846153846156,2.98,0,1,2,2,3.9,0.8477387585849424,True,False,False,False,True,False,True,False,True,False,6.68
STU06581,23,0.5091819699499165,0.8959435626102292,7.8,0.4333333333333334,0.2197802197802198,2.47,1,2,2,1,2.8,0.9551639238045871,True,False,False,True,False,False,True,False,True,False,6.96
STU06582,18,0.3330550918196995,0.7795414462081129,3.9,0.5444444444444445,0.2197802197802198,2.71,0,2,2,1,6.3,0.694181676817416,False,True,False,True,False,False,False,True,True,False,3.955
STU06583,23,0.3080133555926544,0.7142857142857142,6.1,0.39999999999999997,0.5164835164835164,3.71,2,3,2,1,3.5,0.6280938188415188,False,True,False,False,True,True,False,False,False,True,4.904999999999999
STU06584,22,0.4265442404006678,0.49735449735449744,6.2,0.5888888888888888,0.31868131868131866,2.64,1,2,2,2,4.5,0.8459245820914864,True,False,False,True,False,False,True,False,False,True,5.665
STU06585,21,0.35809682804674453,1.0,6.9,0.15555555555555556,0.3516483516483516,2.2,0,2,1,1,5.7,0.8540883763120383,True,False,False,False,True,False,False,True,True,False,5.605
STU06586,20,0.11853088480801335,0.656084656084656,7.8,0.5222222222222221,0.43956043956043955,3.21,1,2,2,2,5.8,0.6451989114941039,True,False,False,True,False,False,False,True,False,True,4.62
STU06587,23,0.5225375626043406,0.5467372134038802,8.3,0.7888888888888888,0.0879120879120879,2.4,1,2,2,2,3.7,0.7600103667228196,True,False,False,False,True,False,True,False,True,False,7.290000000000001
STU06588,23,0.10434056761268783,0.6754850088183422,6.4,0.6111111111111112,0.5164835164835164,3.67,2,2,0,2,4.3,0.5267591032784761,True,False,False,False,True,True,False,False,True,False,3.835
STU06589,20,0.4741235392320534,0.6860670194003529,5.8,0.6777777777777776,0.3846153846153846,2.36,1,0,0,0,6.5,0.7268368536996243,True,False,False,True,False,False,True,False,True,False,5.75
STU06590,24,0.3606010016694491,0.728395061728395,6.0,0.3333333333333333,0.2857142857142857,3.39,0,0,2,1,3.9,0.8429441492808086,True,False,False,False,True,True,False,False,False,True,5.17
STU06591,21,0.3138564273789649,0.8835978835978837,8.6,0.31111111111111106,0.15384615384615383,2.92,0,0,1,0,2.6,0.8781910068679538,True,False,False,True,False,True,False,False,False,True,6.1899999999999995
STU06592,21,0.5442404006677797,0.6984126984126986,6.8,0.5111111111111111,0.34065934065934067,3.08,1,3,4,2,5.9,0.9942983024491384,False,True,False,True,False,True,False,False,True,False,6.67
STU06593,23,0.2829716193656094,0.781305114638448,8.0,0.28888888888888886,0.6043956043956044,3.23,1,2,1,1,5.6,0.8324478424258132,True,False,False,False,True,True,False,False,False,True,5.705
STU06594,17,0.2587646076794658,0.6984126984126986,7.5,0.12222222222222223,0.3516483516483516,2.94,2,2,2,2,2.7,0.5303874562653882,True,False,False,True,False,True,False,False,True,False,5.3100000000000005
STU06595,18,0.4666110183639399,0.693121693121693,9.6,0.6666666666666665,0.29670329670329676,2.32,0,2,1,0,9.2,0.9453155371258263,False,True,False,False,True,False,False,True,True,False,7.605
STU06596,21,0.4540901502504174,0.8342151675485008,5.1,0.49999999999999994,0.3846153846153846,3.25,1,2,2,2,2.7,0.8709343008941298,True,False,False,True,False,False,True,False,True,False,5.279999999999999
STU06597,21,0.3021702838063439,0.31040564373897706,6.5,0.27777777777777773,0.34065934065934067,2.45,0,2,0,2,7.0,0.9514059867824284,True,False,False,False,True,True,False,False,True,False,5.07
STU06598,19,0.2913188647746244,0.1393298059964727,6.4,0.5555555555555556,0.5494505494505494,3.1,0,0,1,0,9.2,0.9784890501490217,False,True,False,True,False,False,True,False,False,True,4.955
STU06599,22,0.29632721202003337,0.652557319223986,8.6,0.8222222222222222,0.3516483516483516,1.59,2,0,0,0,7.8,0.3739795257224311,True,False,False,False,True,True,False,False,True,False,6.085
STU06600,21,0.4716193656093489,0.4215167548500882,6.7,0.39999999999999997,0.4505494505494505,3.98,0,0,2,2,3.9,0.8960736037320202,False,True,False,True,False,False,True,False,False,True,6.1850000000000005
STU06601,18,0.48914858096828046,0.36684303350970016,7.8,0.3777777777777778,0.41758241758241754,2.46,0,2,2,0,1.7,0.7790592199041079,False,False,True,True,False,True,False,False,False,True,6.84
STU06602,22,0.5517529215358932,0.7513227513227514,4.1,0.7222222222222221,0.3076923076923077,2.96,0,0,2,0,7.2,0.8012180899313205,True,False,False,False,True,False,False,True,True,False,5.365
STU06603,22,0.3989983305509182,0.5520282186948853,6.6,0.044444444444444425,0.2857142857142857,2.06,2,3,4,2,5.1,0.8932227549565893,False,True,False,True,False,True,False,False,True,False,5.699999999999999
STU06604,20,0.2679465776293823,0.6208112874779541,8.2,0.4444444444444445,0.23076923076923075,2.75,2,2,1,2,2.3,0.6571206427368148,False,True,False,True,False,True,False,False,True,False,5.715
STU06605,20,0.5350584307178631,0.6772486772486772,8.2,0.3333333333333333,0.4065934065934066,3.29,1,1,2,0,5.9,0.9348192302708308,True,False,False,True,False,False,False,True,False,True,7.3149999999999995
STU06606,20,0.8514190317195326,0.49382716049382713,6.5,0.044444444444444425,0.25274725274725274,2.19,2,2,0,1,4.4,0.6221329532201633,False,True,False,False,True,False,True,False,True,False,8.36
STU06607,20,0.682804674457429,0.7477954144620811,5.8,0.6333333333333333,0.27472527472527475,3.68,2,2,2,1,3.1,0.8888168977581964,False,True,False,False,True,False,True,False,False,True,7.0
STU06608,19,0.24874791318864775,0.5837742504409171,6.4,0.3888888888888889,0.37362637362637363,2.81,1,2,2,1,3.7,0.6797978489050149,True,False,False,True,False,False,True,False,True,False,4.7
STU06609,21,0.5434056761268782,0.5255731922398588,6.8,0.5888888888888888,0.36263736263736257,2.29,1,2,1,1,4.6,0.8410003887521057,False,True,False,True,False,False,True,False,True,False,6.665
STU06610,20,0.39649415692821366,0.5537918871252205,9.0,0.6111111111111112,0.4505494505494505,3.07,2,2,2,1,6.3,0.6559543864195932,False,True,False,False,True,False,True,False,False,True,6.885
STU06611,23,0.39983305509181966,0.8571428571428572,6.3,0.5333333333333332,0.6263736263736264,3.08,0,1,1,0,3.7,0.7768562913049114,True,False,False,True,False,False,True,False,False,True,5.555
STU06612,17,0.3731218697829716,0.6208112874779541,7.6,0.26666666666666666,0.5054945054945054,3.64,1,0,1,0,3.8,0.9393546715044706,True,False,False,False,True,False,True,False,False,True,6.045
STU06613,20,0.28213689482470783,0.728395061728395,8.4,0.39999999999999997,0.46153846153846156,3.53,2,0,2,1,9.4,0.7996630815083582,True,False,False,True,False,False,True,False,True,False,5.9
STU06614,21,0.1669449081803005,0.527336860670194,6.6,0.41111111111111115,0.23076923076923075,2.95,0,0,1,2,6.2,0.5824802384346249,True,False,False,True,False,True,False,False,True,False,4.31
STU06615,20,0.48998330550918195,0.5714285714285714,5.6,0.5888888888888888,0.3846153846153846,2.92,2,2,2,2,5.4,0.8730076454580796,False,True,False,True,False,True,False,False,True,False,5.744999999999999
STU06616,19,0.24958263772954925,0.4444444444444444,6.4,0.4333333333333334,0.18681318681318684,3.1,2,1,0,2,3.8,0.6284825709472593,False,True,False,True,False,False,True,False,True,False,4.705
STU06617,18,0.327212020033389,0.7107583774250441,7.2,0.5777777777777777,0.43956043956043955,2.02,0,0,0,1,4.3,0.4157055850719191,False,True,False,False,True,False,True,False,True,False,5.57
STU06618,18,0.35392320534223703,0.6419753086419753,7.3,0.3222222222222222,0.5714285714285714,3.3,1,0,2,2,6.0,0.9077361669042375,True,False,False,False,True,False,True,False,True,False,5.779999999999999
STU06619,21,0.4332220367278798,0.580246913580247,6.5,0.6333333333333333,0.13186813186813187,1.97,1,1,1,2,7.1,0.6065828689905405,True,False,False,True,False,False,True,False,True,False,5.855
STU06620,23,0.34557595993322204,0.9100529100529102,8.1,0.3444444444444444,0.46153846153846156,2.81,2,2,3,2,7.1,0.7631203835687445,True,False,False,True,False,False,True,False,False,True,6.13
STU06621,18,0.3931552587646077,0.5908289241622575,5.4,0.08888888888888888,0.14285714285714285,3.0,2,2,2,2,4.3,0.7900738629000909,True,False,False,True,False,False,True,False,True,False,5.065
STU06622,24,0.34724540901502504,0.7619047619047619,6.4,0.3888888888888889,0.41758241758241754,2.96,2,1,3,1,5.9,0.8696384605416613,True,False,False,False,True,False,True,False,True,False,5.29
STU06623,18,0.45993322203672793,0.8677248677248677,6.8,0.4444444444444445,0.5384615384615384,3.46,0,2,2,0,1.0,0.9143449527018271,False,True,False,True,False,True,False,False,False,True,6.165
STU06624,17,0.47662771285475797,0.5608465608465607,6.9,0.4666666666666666,0.5714285714285714,2.78,0,2,0,0,5.4,0.7657120642736815,False,True,False,True,False,False,True,False,True,False,6.315
STU06625,21,0.6602671118530885,0.8130511463844798,5.8,0.06666666666666668,0.46153846153846156,2.47,0,3,1,2,5.6,0.8644550991317869,False,True,False,False,True,True,False,False,True,False,6.865
STU06626,23,0.5108514190317195,0.7142857142857142,7.1,0.5666666666666667,0.7142857142857142,3.58,0,0,2,0,2.7,0.9183620577944799,False,True,False,False,True,False,False,True,False,True,6.619999999999999
STU06627,21,0.32387312186978295,0.7671957671957672,6.8,0.4888888888888889,0.27472527472527475,3.18,2,2,1,2,6.0,0.7924063755345342,True,False,False,True,False,True,False,False,False,True,5.35
STU06628,18,0.5116861435726211,0.9964726631393297,6.4,0.4333333333333334,0.4835164835164836,2.81,1,2,2,2,3.8,0.8566800570169756,False,True,False,False,True,False,False,True,True,False,6.275
STU06629,18,0.5701168614357262,0.4991181657848325,7.1,0.6222222222222222,0.5384615384615384,2.73,2,1,2,2,4.7,0.7195801477258003,True,False,False,True,False,True,False,False,True,False,6.975
STU06630,18,0.3247078464106845,0.435626102292769,7.7,0.45555555555555544,0.3296703296703296,2.45,2,1,2,2,3.9,0.8110664766100818,True,False,False,True,False,False,False,True,True,False,5.805
STU06631,22,0.3280467445742905,0.8395061728395063,7.8,0.14444444444444443,0.3516483516483516,3.67,0,1,3,0,6.3,0.8754697421277698,False,True,False,True,False,True,False,False,True,False,5.875
STU06632,19,0.046744574290484134,0.35978835978835977,6.6,0.12222222222222223,0.3516483516483516,3.96,0,0,1,0,3.9,0.759880782687573,False,True,False,True,False,True,False,False,False,True,3.59
STU06633,20,0.6652754590984975,0.5061728395061729,7.5,0.6333333333333333,0.5824175824175823,4.0,0,1,2,2,3.4,0.8228586238175458,False,True,False,True,False,False,True,False,False,True,7.745
STU06634,24,0.44323873121869783,0.6366843033509701,10.0,0.011111111111111127,0.37362637362637363,3.52,1,2,3,1,2.1,0.9867824284048204,False,True,False,True,False,False,False,True,False,True,7.665
STU06635,19,0.6419031719532554,0.7001763668430336,8.0,0.7,0.43956043956043955,3.16,1,0,2,2,3.2,0.9127899442788648,True,False,False,True,False,True,False,False,True,False,7.855
STU06636,21,0.1669449081803005,0.6507936507936509,8.8,0.17777777777777776,0.054945054945054944,2.94,0,2,3,0,4.1,0.9162887132305301,False,True,False,True,False,False,True,False,True,False,5.41
STU06637,24,0.03171953255425709,0.5379188712522045,6.5,0.25555555555555554,0.46153846153846156,2.35,0,3,2,1,6.2,0.6291304911234936,True,False,False,True,False,False,False,True,False,True,3.45
STU06638,17,0.4707846410684474,0.5820105820105821,8.3,0.6000000000000001,0.4285714285714286,2.9,2,0,0,2,4.5,0.5525463262926008,True,False,False,False,True,False,True,False,True,False,6.98
STU06639,20,0.28046744574290483,0.7107583774250441,8.0,0.27777777777777773,0.4725274725274725,3.11,2,1,1,0,5.6,0.6630815083581704,True,False,False,True,False,False,True,False,True,False,5.6899999999999995
STU06640,17,0.44741235392320533,0.3721340388007055,5.9,0.14444444444444443,0.29670329670329676,2.95,0,2,2,1,5.2,0.8237657120642737,True,False,False,True,False,False,False,True,False,True,5.640000000000001
STU06641,23,0.2913188647746244,0.6719576719576721,7.0,0.3333333333333333,0.4285714285714286,1.64,2,0,3,0,3.8,0.6420888946481794,False,True,False,True,False,True,False,False,True,False,5.255
STU06642,22,0.5550918196994992,0.09876543209876543,6.7,0.25555555555555554,0.39560439560439553,3.56,0,2,2,1,3.4,0.9968899831540753,False,True,False,False,True,True,False,False,True,False,6.6850000000000005
STU06643,21,0.36560934891485813,0.6278659611992947,6.6,0.5222222222222221,0.5494505494505494,3.65,2,1,1,2,4.0,0.8517558636775949,False,True,False,True,False,False,False,True,False,True,5.5
STU06644,22,0.3931552587646077,0.7142857142857142,6.0,0.19999999999999996,0.4835164835164836,2.66,2,2,2,0,5.1,0.6842037061034081,False,True,False,True,False,False,False,True,True,False,5.365
STU06645,21,0.5,0.45149911816578503,7.7,0.35555555555555557,0.3296703296703296,3.47,1,0,2,2,3.2,0.8648438512375275,True,False,False,True,False,True,False,False,False,True,6.855
STU06646,17,0.34641068447412354,0.5238095238095237,7.1,0.25555555555555554,0.0,1.94,2,0,2,1,4.3,0.7808733963975637,True,False,False,True,False,False,True,False,False,True,5.635
STU06647,17,0.3572621035058431,0.7707231040564375,8.1,0.13333333333333336,0.5164835164835164,2.69,0,0,2,0,3.4,0.9998704159647532,False,True,False,False,True,False,False,True,False,True,6.199999999999999
STU06648,17,0.6260434056761268,0.8853615520282188,5.1,0.24444444444444446,0.14285714285714285,2.73,2,1,3,1,6.7,0.8825968640663472,False,True,False,False,True,False,False,True,True,False,6.31
STU06649,21,0.4056761268781302,0.4162257495590831,7.9,0.7444444444444445,0.4285714285714286,2.78,1,2,0,2,5.0,0.6957366852403785,False,True,False,True,False,True,False,False,False,True,6.390000000000001
STU06650,18,0.4574290484140234,0.6878306878306879,6.3,0.41111111111111115,0.31868131868131866,2.49,2,2,1,2,7.1,0.6650252688868731,True,False,False,True,False,False,True,False,True,False,5.9
STU06651,17,0.503338898163606,0.7160493827160495,8.2,0.15555555555555556,0.29670329670329676,3.09,0,2,2,2,6.0,0.8921860826746145,True,False,False,True,False,False,True,False,True,False,7.125
STU06652,22,0.43906510851419034,0.43033509700176364,7.2,0.24444444444444446,0.0,1.5,0,1,3,2,2.6,0.7544382532072048,True,False,False,True,False,False,True,False,True,False,6.24
STU06653,23,0.5058430717863105,0.6613756613756614,7.0,0.5333333333333332,0.02197802197802197,2.71,0,2,2,2,3.5,0.8814306077491253,True,False,False,False,True,True,False,False,True,False,6.54
STU06654,20,0.7362270450751252,0.7583774250440918,5.7,0.5555555555555556,0.24175824175824176,2.42,0,2,1,1,5.9,0.9081249190099779,False,True,False,True,False,False,False,True,False,True,7.27
STU06655,21,0.6010016694490817,0.8289241622574957,6.8,0.45555555555555544,0.5384615384615384,3.62,2,0,1,2,4.0,0.9218608267461449,False,True,False,False,True,False,True,False,True,False,7.01
STU06656,24,0.1894824707846411,0.781305114638448,4.6,0.3333333333333333,0.5494505494505494,2.66,1,3,3,1,4.4,0.7518465725022677,False,True,False,False,True,True,False,False,False,True,3.445
STU06657,22,0.05843071786310517,0.9294532627865961,6.7,0.4888888888888889,0.3296703296703296,3.75,1,1,2,1,6.2,0.6537514578203967,False,True,False,True,False,False,True,False,True,False,3.71
STU06658,19,0.27796327212020033,1.0,6.9,0.3222222222222222,0.23076923076923075,3.36,2,1,3,2,5.7,0.8437216534922899,True,False,False,True,False,False,True,False,True,False,5.125
STU06659,23,0.03171953255425709,0.46384479717813054,6.5,0.6666666666666665,0.2637362637362637,4.0,0,1,0,2,6.3,0.4059867824284049,True,False,False,False,True,True,False,False,True,False,3.45
STU06660,19,0.11435726210350584,0.6860670194003529,7.0,0.4888888888888889,0.24175824175824176,3.16,1,1,2,2,5.6,0.4878838927044189,True,False,False,True,False,True,False,False,False,True,4.195
STU06661,20,0.24874791318864775,0.3650793650793651,6.9,0.5444444444444445,0.3076923076923077,3.06,2,1,0,2,1.3,0.7070104963068552,True,False,False,False,True,False,True,False,True,False,4.95
STU06662,18,0.2621035058430718,0.5308641975308643,7.9,0.6444444444444444,0.4945054945054945,2.67,2,2,1,2,6.8,0.3413243488402229,False,True,False,True,False,True,False,False,False,True,5.53
STU06663,17,0.4499165275459099,0.48324514991181666,7.2,0.39999999999999997,0.23076923076923075,3.17,2,1,2,2,2.8,0.9994816638590126,False,True,False,True,False,False,False,True,False,True,6.305
STU06664,21,0.4958263772954925,0.7195767195767195,8.7,0.5111111111111111,0.3846153846153846,4.0,0,2,2,2,2.3,0.9054036542697942,True,False,False,False,True,False,True,False,False,True,7.33
STU06665,22,0.7796327212020033,1.0,6.3,0.3333333333333333,0.3296703296703296,2.4,0,0,3,0,3.1,0.9834132434884023,True,False,False,True,False,False,False,True,False,True,7.83
STU06666,24,0.3030050083472454,0.3862433862433863,7.5,0.8999999999999999,0.2637362637362637,3.28,0,0,1,2,5.0,0.5560450952442659,False,True,False,True,False,False,False,True,True,False,5.575
STU06667,17,0.32053422370617696,0.7372134038800704,7.9,0.5333333333333332,0.18681318681318684,3.64,1,1,2,0,4.1,0.9017753012828821,True,False,False,True,False,True,False,False,True,False,5.88
STU06668,22,0.4565943238731219,0.5573192239858908,7.1,0.41111111111111115,0.2087912087912088,2.76,1,0,2,1,3.3,0.9205649863936763,True,False,False,True,False,False,True,False,False,True,6.295
STU06669,21,0.6010016694490817,0.8042328042328044,7.3,0.7333333333333332,0.36263736263736257,3.18,0,1,1,0,4.0,0.9996112478942595,False,True,False,True,False,False,False,True,True,False,7.26
STU06670,19,0.3772954924874791,0.7671957671957672,8.8,0.35555555555555557,0.1208791208791209,2.5,1,3,3,2,3.7,0.9778411299727873,True,False,False,False,True,False,True,False,False,True,6.67
STU06671,17,0.27128547579298834,0.48324514991181666,7.5,0.5555555555555556,0.36263736263736257,3.05,1,0,1,2,6.4,0.7797071400803423,False,True,False,True,False,True,False,False,True,False,5.385
STU06672,20,0.09015025041736228,0.49382716049382713,7.0,0.4222222222222222,0.5714285714285714,3.14,0,0,2,0,5.2,0.4858105481404691,True,False,False,False,True,False,True,False,True,False,4.05
STU06673,18,0.5584307178631052,0.32098765432098775,7.8,0.41111111111111115,0.2197802197802198,3.16,0,3,2,1,6.0,0.9974083192950628,True,False,False,True,False,True,False,False,True,False,7.255
STU06674,20,0.3814691151919866,0.44091710758377434,5.7,0.5666666666666667,0.5824175824175823,3.36,1,0,3,2,6.3,0.7294285344045613,False,False,True,True,False,True,False,False,False,True,5.145
STU06675,18,0.6769616026711186,0.728395061728395,7.0,0.4222222222222222,0.4285714285714286,1.9,0,0,0,1,6.2,0.880653103537644,False,True,False,True,False,False,True,False,True,False,7.565
STU06676,23,0.7203672787979967,0.8218694885361553,6.2,0.05555555555555555,0.23076923076923075,1.94,2,1,3,2,3.9,0.9703252559284695,False,True,False,False,True,False,False,True,False,True,7.425000000000001
STU06677,22,0.7337228714524208,0.7195767195767195,7.9,0.3444444444444444,0.16483516483516483,1.5,0,3,3,0,3.7,0.8461837501619801,False,True,False,False,True,True,False,False,True,False,8.355
STU06678,17,0.4958263772954925,0.4955908289241624,6.5,0.18888888888888888,0.41758241758241754,3.9,0,0,4,2,2.7,0.9580147725800182,False,True,False,False,True,True,False,False,True,False,6.23
STU06679,17,0.5642737896494158,0.6948853615520283,7.7,0.3888888888888889,0.3846153846153846,2.4,0,3,0,2,7.5,0.7073992484125956,True,False,False,False,True,False,True,False,True,False,7.24
STU06680,23,0.1978297161936561,0.37037037037037046,6.8,0.4222222222222222,0.14285714285714285,1.97,1,2,0,2,7.1,0.5910327847609175,True,False,False,True,False,True,False,False,False,True,4.595
STU06681,18,0.48998330550918195,0.45149911816578503,7.6,0.45555555555555544,0.6483516483516484,3.32,2,2,2,1,3.3,0.720616820007775,False,True,False,True,False,False,False,True,True,False,6.744999999999999
STU06682,19,0.3597662771285476,0.7548500881834215,8.2,0.8444444444444443,0.43956043956043955,3.39,2,2,2,2,5.9,0.7937022158870027,False,True,False,True,False,True,False,False,True,False,6.265
STU06683,21,0.5909849749582637,0.7336860670194005,5.0,0.3444444444444444,0.1208791208791209,2.88,0,0,3,2,2.2,0.985616172087599,False,True,False,True,False,False,True,False,True,False,6.05
STU06684,20,0.3297161936560935,0.6331569664902998,8.4,0.5333333333333332,0.43956043956043955,2.97,0,0,1,2,5.0,0.761435791110535,False,True,False,False,True,False,True,False,True,False,6.1850000000000005
STU06685,23,0.3814691151919866,0.652557319223986,5.7,0.28888888888888886,0.5934065934065934,2.33,0,2,3,2,6.2,0.6743553194246469,False,True,False,True,False,True,False,False,True,False,5.145
STU06686,24,0.2813021702838064,0.4991181657848325,7.2,0.4777777777777777,0.3846153846153846,3.09,1,1,4,1,7.3,0.6520668653621874,False,True,False,True,False,False,True,False,True,False,5.295
STU06687,24,0.7203672787979967,0.8959435626102292,8.0,0.31111111111111106,0.10989010989010989,3.42,0,0,2,2,4.6,0.8283011532979138,True,False,False,False,True,False,True,False,False,True,8.325
STU06688,22,0.4373956594323873,0.8465608465608465,7.8,0.4222222222222222,0.31868131868131866,3.26,0,2,3,0,3.3,0.9637164701308799,False,True,False,True,False,False,False,True,True,False,6.529999999999999
STU06689,23,0.25292153589315525,0.47266313932980597,9.9,0.14444444444444443,0.5824175824175823,4.0,2,0,2,1,4.2,0.8518854477128418,True,False,False,False,True,True,False,False,False,True,6.475
STU06690,20,0.35392320534223703,0.8289241622574957,6.3,0.1111111111111111,0.16483516483516483,1.5,0,0,2,2,7.0,0.5953090579240637,True,False,False,True,False,False,True,False,True,False,5.279999999999999
STU06691,20,0.20534223706176963,0.17989417989418,7.3,0.6222222222222222,0.23076923076923075,2.59,1,2,1,2,7.8,0.3536348321886744,False,True,False,False,True,False,False,True,True,False,4.89
STU06692,22,0.6168614357262103,0.7901234567901234,6.7,0.3444444444444444,0.1978021978021978,2.64,1,2,1,0,3.9,0.8793572631851757,True,False,False,False,True,True,False,False,False,True,7.055
STU06693,22,0.6210350584307178,0.8677248677248677,5.4,0.911111111111111,0.6043956043956044,3.06,0,0,1,2,1.6,0.7996630815083582,True,False,False,True,False,True,False,False,True,False,6.43
STU06694,17,0.44407345575959933,0.6119929453262787,7.4,0.4333333333333334,0.5054945054945054,2.4,2,0,1,2,1.0,0.78722301412466,True,False,False,True,False,False,False,True,True,False,6.37
STU06695,20,0.4666110183639399,0.7001763668430336,4.5,0.21111111111111108,0.5384615384615384,2.59,1,1,5,0,4.4,0.8627705066735779,False,True,False,True,False,False,True,False,True,False,5.055
STU06696,21,0.17863105175292154,0.45149911816578503,7.8,0.3222222222222222,0.0879120879120879,3.11,1,1,3,2,2.2,0.8711934689646236,False,True,False,True,False,True,False,False,False,True,4.98
STU06697,24,0.676126878130217,0.564373897707231,5.9,1.0,0.8021978021978021,3.27,0,1,0,2,4.6,0.6068420370610341,True,False,False,True,False,False,False,True,False,True,7.01
STU06698,21,0.4098497495826377,0.9453262786596122,8.2,0.3444444444444444,0.36263736263736257,2.41,1,2,2,2,3.1,0.975379033303097,True,False,False,True,False,False,False,True,True,False,6.5649999999999995
STU06699,18,0.7570951585976627,0.8377425044091711,5.7,0.8666666666666667,0.4065934065934066,2.82,0,2,3,2,6.8,0.9361150706232991,False,True,False,False,True,True,False,False,False,True,7.395
STU06700,23,0.32220367278797996,0.7971781305114638,7.5,0.21111111111111108,0.2637362637362637,2.81,2,0,2,1,4.8,0.7493844758325775,False,True,False,False,True,False,False,True,True,False,5.6899999999999995
STU06701,22,0.4958263772954925,0.5731922398589064,7.9,0.4222222222222222,0.46153846153846156,2.73,2,3,3,2,5.1,0.8706751328236361,False,True,False,False,True,False,True,False,False,True,6.93
STU06702,17,0.5626043405676127,0.5185185185185186,9.4,0.18888888888888888,0.07692307692307693,3.39,1,2,2,2,4.2,0.9734352727743943,False,True,False,True,False,False,False,True,False,True,8.08
STU06703,21,0.5492487479131887,0.7407407407407407,7.0,0.4777777777777777,0.25274725274725274,2.43,0,2,2,2,1.0,0.8561617208759881,True,False,False,False,True,False,False,True,True,False,6.8
STU06704,19,0.3989983305509182,0.4761904761904763,4.7,0.5555555555555556,0.3076923076923077,3.13,1,0,1,0,4.8,0.5937540495011014,False,True,False,False,True,False,True,False,False,True,4.75
STU06705,24,0.5968280467445742,0.5467372134038802,8.7,0.9444444444444444,0.4505494505494505,2.71,0,1,1,1,1.9,0.9160295451600363,False,True,False,True,False,False,False,True,True,False,7.935
STU06706,17,0.48247078464106846,0.6790123456790123,9.2,0.9555555555555555,0.4835164835164836,2.81,1,0,1,1,6.3,0.9278216923675003,True,False,False,False,True,False,False,True,True,False,7.5
STU06707,17,0.4215358931552588,1.0,5.8,0.5777777777777777,0.02197802197802197,2.93,2,0,2,0,1.5,0.8224698717118052,False,True,False,False,True,False,False,True,True,False,5.4350000000000005
STU06708,21,0.24624373956594325,0.4162257495590831,8.1,0.27777777777777773,0.3516483516483516,3.84,1,0,3,2,2.9,0.9615135415316834,True,False,False,True,False,True,False,False,False,True,5.535
STU06709,19,0.6302170283806344,0.7019400352733685,6.7,0.5222222222222221,0.6373626373626373,2.8,2,2,3,0,3.2,0.9584035246857586,True,False,False,True,False,False,False,True,True,False,7.135
STU06710,18,0.42320534223706174,0.4991181657848325,5.5,0.4333333333333334,0.43956043956043955,2.87,2,3,2,1,3.2,0.741609433717766,False,True,False,True,False,False,False,True,False,True,5.295
STU06711,21,0.49749582637729556,0.781305114638448,8.1,0.5777777777777777,0.34065934065934067,2.6,0,0,4,0,3.6,0.9848386678761177,True,False,False,True,False,False,True,False,True,False,7.04
STU06712,19,0.40734557595993326,0.7848324514991181,7.8,0.4333333333333334,0.1978021978021978,2.88,1,2,1,0,4.0,0.8647142672022808,True,False,False,True,False,True,False,False,False,True,6.35
STU06713,17,0.4749582637729549,0.4850088183421517,9.0,0.0,0.41758241758241754,2.66,0,2,3,1,4.4,0.8456654140209926,False,True,False,False,True,False,False,True,False,True,7.355
STU06714,24,0.3564273789649416,0.9611992945326278,6.7,0.4333333333333334,0.10989010989010989,3.28,0,2,3,1,5.0,0.821562783465077,False,True,False,True,False,True,False,False,True,False,5.495
STU06715,19,0.842237061769616,0.43386243386243395,5.8,0.15555555555555556,0.4725274725274725,2.28,0,0,2,2,4.0,0.9481663859012571,True,False,False,True,False,True,False,False,True,False,7.955
STU06716,17,0.7178631051752921,0.43386243386243395,6.4,0.31111111111111106,0.2857142857142857,3.2,2,2,2,1,4.1,0.9634573020603862,True,False,False,False,True,False,False,True,False,True,7.51
STU06717,23,0.5300500834724541,0.5608465608465607,4.5,0.3,0.6483516483516484,3.19,1,2,1,0,6.5,0.7108980173642608,True,False,False,False,True,True,False,False,True,False,5.4350000000000005
STU06718,21,0.46494156928213687,0.8430335097001762,6.9,0.3222222222222222,0.41758241758241754,1.91,0,0,4,2,1.3,0.9089024232214592,False,True,False,False,True,False,False,True,True,False,6.245
